MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,Education,Marital_Status,Country,Kidhome,Teenhome,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain
25,3,16,8,5,2,2,1,3,Graduation,Divorced,AUS,1,0,0,0,0,0,0,0,0
10,5,28,11,1,8,2,0,3,PhD,Divorced,CA,1,1,0,0,0,0,0,0,0
4,0,2,0,0,2,1,0,2,Graduation,Together,CA,2,1,0,0,0,0,0,0,0
407,70,239,103,88,53,5,4,4,Graduation,Married,SP,1,0,0,0,0,0,0,0,0
619,54,260,127,54,54,4,7,5,Graduation,Single,SP,0,1,0,0,0,0,0,0,0
629,17,177,69,0,8,5,3,5,Master,Married,SP,0,0,0,0,0,0,0,0,1
30,0,9,0,0,3,1,0,3,Graduation,Married,SP,1,1,0,0,0,0,0,0,0
320,48,133,39,72,48,6,2,10,Master,Together,CA,0,1,0,0,0,0,0,0,0
320,48,133,39,72,48,6,2,10,Master,Together,SP,0,1,0,0,0,0,0,0,0
3,1,8,4,3,3,1,0,2,Graduation,Together,SA,1,0,0,0,0,0,0,0,0
215,7,33,3,0,13,5,1,5,2n Cycle,Together,IND,1,1,0,1,0,0,0,0,0
311,26,640,180,37,121,4,9,13,2n Cycle,Single,SP,0,0,0,0,0,0,0,0,0
29,0,5,0,1,5,1,0,3,Graduation,Single,CA,0,1,0,0,0,0,0,0,0
112,6,92,3,9,38,3,2,5,Graduation,Married,SP,1,1,0,0,0,0,0,0,0
7,2,6,2,0,3,1,0,2,PhD,Married,SP,1,0,0,0,0,0,0,0,0
7,11,3,10,4,20,1,1,3,Graduation,Together,IND,0,1,0,0,0,0,0,0,0
5,23,15,0,18,14,2,0,3,Basic,Together,SP,1,0,0,0,0,0,0,0,0
1103,0,45,0,0,34,4,2,11,PhD,Married,SP,0,1,0,1,0,0,1,0,0
1103,0,45,0,0,34,4,2,11,PhD,Married,SP,0,1,0,1,0,0,1,0,0
1060,21,530,32,0,224,5,11,5,Graduation,Widow,SP,0,0,1,0,1,1,0,1,0
561,85,171,25,123,114,4,7,13,Graduation,Divorced,SA,0,1,0,0,0,0,0,0,0
153,64,123,116,64,14,5,2,9,PhD,Married,CA,0,0,0,0,0,0,0,1,0
39,33,130,41,26,44,5,1,5,Graduation,Single,SP,0,0,0,0,0,0,0,0,0
404,0,92,28,27,142,6,2,9,Graduation,Single,SP,0,1,0,0,0,0,0,0,0
375,152,335,93,91,81,5,4,6,Graduation,Single,SP,0,0,0,0,0,0,0,0,0
375,152,335,93,91,81,5,4,6,Graduation,Single,SA,0,0,0,0,0,0,0,0,0
10,4,7,0,6,3,1,0,3,2n Cycle,Married,SP,1,0,0,0,0,0,0,0,0
4,1,9,3,0,0,1,0,2,PhD,Together,SA,1,0,0,0,0,0,0,0,0
23,4,10,0,2,15,1,0,3,Graduation,Single,CA,1,1,0,0,0,0,0,0,0
411,0,26,0,0,21,7,1,7,Master,Married,CA,0,2,0,0,0,0,0,0,0
411,0,26,0,0,21,7,1,7,Master,Married,SA,0,2,0,0,0,0,0,0,0
211,2,30,7,7,10,4,1,6,Graduation,Together,SP,1,0,0,0,0,0,0,0,0
446,107,768,33,196,53,5,6,6,Graduation,Together,SP,0,0,0,0,0,0,0,0,0
239,10,554,254,87,54,3,4,9,Graduation,Married,SA,0,0,0,0,0,0,0,0,0
7,2,8,3,2,3,1,0,3,Graduation,Single,SP,1,0,0,0,0,0,0,0,0
374,64,116,84,25,64,6,2,11,Graduation,Married,IND,2,0,0,0,0,0,0,0,0
221,104,169,102,78,84,9,2,8,Graduation,Married,SP,0,1,0,0,0,0,0,0,1
1218,107,304,23,143,33,5,8,4,PhD,Married,SP,0,0,0,0,0,0,0,1,0
1047,0,140,67,38,153,4,3,12,PhD,Married,SP,1,0,0,0,0,0,0,0,0
1206,55,445,168,18,18,2,4,12,Master,Together,SA,0,0,0,0,1,0,0,0,0
20,3,4,2,0,2,1,0,3,PhD,Single,SP,1,1,0,0,0,0,0,0,0
274,83,216,151,141,224,4,6,12,Graduation,Married,SP,0,0,0,0,0,0,0,0,0
27,1,12,2,0,10,2,0,3,Graduation,Divorced,SP,1,1,0,0,0,0,0,0,0
19,3,19,4,5,26,3,0,3,Master,Single,SP,1,0,0,0,0,0,0,0,0
584,100,835,65,83,35,5,5,5,PhD,Divorced,SP,0,0,1,0,0,0,0,1,0
738,20,172,52,50,20,2,3,10,Graduation,Single,SP,1,2,0,1,0,1,0,0,0
889,55,685,168,92,129,3,2,13,PhD,Together,SA,0,0,0,0,0,0,0,0,0
146,0,93,7,13,73,4,2,5,Master,Divorced,SP,1,1,0,0,0,0,0,0,0
315,26,473,220,12,182,2,10,6,Graduation,Single,SA,0,0,0,0,0,0,0,0,0
18,3,19,3,3,6,2,0,3,Graduation,Together,SP,1,0,0,0,0,0,0,0,0
18,3,19,3,3,6,2,0,3,Graduation,Together,IND,1,0,0,0,0,0,0,0,0
15,20,25,2,7,26,2,0,4,Master,Single,SA,1,0,0,0,0,0,0,1,0
815,8,53,11,0,70,2,2,9,Master,Married,SP,0,1,0,1,0,0,0,0,0
9,7,13,3,2,20,1,1,2,Basic,Single,SP,0,1,0,0,0,0,0,0,0
247,8,160,6,8,65,6,3,6,Graduation,Married,SP,1,1,0,0,0,0,0,0,0
1115,12,128,33,12,76,2,3,4,Graduation,Married,GER,0,1,0,1,0,0,1,0,0
68,0,226,51,157,68,10,2,4,Graduation,Single,CA,0,0,0,0,0,0,0,0,0
185,8,133,56,56,12,7,1,7,Graduation,Single,SP,1,0,0,0,0,0,0,0,0
54,0,10,0,0,2,1,0,4,Graduation,Together,GER,1,1,0,1,0,0,0,0,0
411,106,147,54,115,66,5,10,7,Graduation,Single,SP,0,1,1,0,0,0,0,0,0
7,2,9,2,0,2,1,0,3,Graduation,Together,GER,1,1,0,0,0,0,0,0,0
182,17,259,77,70,29,6,2,10,PhD,Single,US,0,0,0,0,0,0,0,0,0
251,108,334,65,92,117,4,3,5,Graduation,Single,SP,0,0,0,0,0,0,0,0,0
28,0,6,1,1,13,1,0,0,PhD,Together,US,1,1,1,0,0,0,0,0,0
20,2,9,4,6,20,1,1,2,Graduation,Together,SP,1,0,0,0,0,0,0,0,0
416,46,925,60,107,46,3,6,4,Graduation,Widow,SP,0,0,0,0,0,0,0,1,0
14,1,21,2,3,25,3,1,3,Graduation,Together,SA,1,0,0,0,0,0,0,0,0
112,1,54,7,7,36,3,2,4,Master,Single,CA,0,0,0,0,0,0,0,0,0
141,8,129,3,11,47,7,1,4,Graduation,Single,SA,1,0,1,0,0,0,0,0,0
50,1,27,6,7,1,1,1,4,Master,Divorced,IND,0,1,0,0,0,0,0,0,0
166,75,96,119,107,59,7,2,8,2n Cycle,Married,SP,0,1,0,0,0,0,0,0,0
562,81,276,80,40,81,6,3,6,PhD,Married,CA,0,0,0,0,0,0,0,0,0
72,7,58,13,1,24,4,1,3,Graduation,Married,CA,1,0,0,0,0,0,0,0,0
315,0,31,4,0,91,5,5,3,Graduation,Divorced,SP,0,1,1,0,0,0,0,0,0
438,169,565,91,169,70,2,3,6,Graduation,Together,SP,0,0,0,0,0,1,0,0,0
19,1,14,3,2,4,1,0,3,Graduation,Together,SP,0,1,0,0,0,0,0,0,0
134,8,76,6,0,11,4,1,5,Graduation,Married,SP,0,1,0,0,0,0,0,0,0
283,112,151,51,72,125,7,2,10,Graduation,Married,SP,0,0,0,0,0,0,0,0,0
2,1,6,2,1,1,1,0,2,Graduation,Divorced,GER,1,0,0,0,0,0,0,0,0
75,12,141,43,39,187,6,1,5,Graduation,Together,SP,1,0,0,0,0,0,0,1,0
75,12,141,43,39,187,6,1,5,Graduation,Together,SP,1,0,0,0,0,0,0,0,0
347,44,534,17,0,26,3,5,12,Graduation,Single,SP,0,0,0,0,0,0,0,0,0
347,44,534,17,0,26,3,5,12,Graduation,Single,SP,0,0,0,0,0,0,0,0,0
492,0,37,7,0,42,6,3,8,PhD,Single,SA,0,1,0,0,0,0,0,0,0
15,2,10,0,1,4,1,0,3,Master,Single,GER,1,0,0,0,0,0,0,0,0
364,40,425,158,60,50,3,4,8,Graduation,Single,SP,0,0,0,0,0,0,0,0,0
206,10,67,30,27,71,4,1,8,PhD,Married,SP,1,1,0,0,0,0,0,0,0
135,1,41,10,1,67,3,3,3,Graduation,Together,SP,1,1,1,0,0,0,0,0,0
861,138,461,60,30,61,6,5,12,Graduation,Married,SP,0,0,0,1,0,1,0,0,0
1016,12,215,16,12,63,4,5,10,Master,Divorced,SA,0,0,0,1,0,0,0,0,0
8,15,27,0,20,33,3,1,2,Graduation,Married,US,1,0,1,0,0,0,0,0,0
432,79,341,177,136,170,8,5,4,Graduation,Married,AUS,0,1,0,0,0,0,0,0,0
270,3,27,39,6,99,7,1,5,Graduation,Together,US,0,1,0,0,0,0,0,0,0
270,3,27,39,6,99,7,1,5,Graduation,Together,SP,0,1,0,0,0,0,0,0,0
722,27,102,44,72,168,6,8,13,Graduation,Single,CA,0,0,0,1,1,1,0,1,0
516,0,21,0,0,5,8,2,7,PhD,Married,CA,0,1,0,1,0,0,0,0,0
410,16,114,0,5,49,5,2,10,PhD,Married,SP,0,2,0,0,0,0,0,0,0
159,4,45,6,2,38,5,1,4,Graduation,Married,SP,1,1,0,0,0,0,0,0,0
1,3,2,20,30,47,2,1,2,Basic,Married,CA,1,0,0,0,0,0,0,0,0
350,60,568,110,133,145,5,6,7,Graduation,Married,GER,0,0,0,0,1,0,0,0,0
350,60,568,110,133,145,5,6,7,Graduation,Married,SP,0,0,0,0,1,0,0,0,0
403,24,29,6,24,218,5,5,6,Graduation,Married,SP,0,1,1,0,0,0,0,0,0
218,63,282,137,35,70,5,3,12,Graduation,Single,SP,1,0,0,0,0,0,0,0,0
560,21,442,29,44,29,4,5,13,Graduation,Married,SP,0,0,0,0,1,0,0,0,0
15,1,23,0,5,1,3,0,3,Graduation,Married,US,1,0,0,0,0,0,0,0,0
729,17,133,11,0,195,10,6,7,Graduation,Together,SA,0,1,1,0,0,0,0,0,0
1224,28,140,0,14,168,3,3,5,Graduation,Together,SP,0,1,0,1,1,0,0,0,0
1121,0,72,0,12,12,10,8,10,Master,Divorced,SP,0,1,0,1,0,1,0,0,0
503,27,419,90,139,153,5,7,9,Graduation,Single,SP,0,0,0,0,0,0,0,1,0
172,12,112,8,0,15,6,1,5,Master,Together,SP,0,1,0,0,0,0,0,0,0
172,12,112,8,0,15,6,1,5,Master,Together,AUS,0,1,0,0,0,0,0,0,0
31,19,35,26,14,52,1,1,5,Graduation,Single,CA,0,1,0,0,0,0,0,0,0
266,6,51,8,6,64,7,1,5,Graduation,Together,SP,1,1,0,0,0,0,0,0,0
12,4,19,12,6,14,2,0,3,Graduation,Married,SP,0,0,0,0,0,0,0,0,0
1245,33,332,21,33,16,4,7,4,PhD,Married,AUS,0,1,0,0,0,0,0,0,0
77,2,35,0,1,69,3,2,2,PhD,Married,SA,1,1,1,0,0,0,0,1,0
224,0,30,0,0,10,5,1,5,PhD,Married,SA,1,1,0,0,0,0,0,0,0
479,35,179,28,7,85,5,3,12,Graduation,Single,SA,0,0,0,1,0,0,0,0,0
199,9,57,20,21,6,4,1,7,Graduation,Married,SP,1,1,0,0,0,0,0,0,0
18,10,3,3,5,0,1,0,3,Graduation,Divorced,SP,0,1,0,0,0,0,0,0,0
30,2,25,0,1,9,1,1,4,PhD,Together,SP,0,1,0,0,0,0,0,0,0
13,2,15,2,2,8,2,0,3,PhD,Divorced,SP,1,0,0,0,0,0,0,0,0
45,0,16,2,1,6,3,0,3,Graduation,Together,SP,1,0,0,0,0,0,0,0,0
13,2,18,6,1,0,2,0,3,Graduation,Together,IND,1,0,0,0,0,0,0,0,0
21,5,3,10,1,7,1,1,4,PhD,Married,SP,1,1,0,0,0,0,0,0,0
966,168,672,246,105,126,7,5,10,Graduation,Together,GER,0,0,0,1,0,1,0,0,0
1459,0,61,0,15,215,2,5,6,PhD,Divorced,SA,0,2,1,0,1,0,1,1,0
87,5,71,7,12,29,4,1,4,Graduation,Together,SP,1,1,0,0,0,0,0,0,0
5,11,16,21,8,45,2,2,2,Basic,Single,IND,1,0,0,0,0,0,0,0,0
13,11,24,13,8,40,3,0,4,2n Cycle,Together,AUS,1,0,0,0,0,0,0,0,0
35,0,4,0,0,0,2,0,2,PhD,Married,SA,1,1,0,0,0,0,0,0,0
621,73,414,78,48,85,8,4,6,Master,Divorced,SP,0,0,0,0,0,0,0,0,0
34,4,66,3,10,20,2,1,4,Graduation,Married,SP,0,0,0,0,0,0,0,0,0
34,4,66,3,10,20,2,1,4,Graduation,Married,SA,0,0,0,0,0,0,0,0,0
378,14,68,19,14,14,3,5,8,PhD,Together,SP,0,1,0,0,0,0,0,0,0
378,14,68,19,14,14,3,5,8,PhD,Together,SP,0,1,0,0,0,0,0,0,0
430,16,322,43,24,33,4,7,11,Graduation,Single,SP,0,1,0,0,0,0,0,0,0
979,44,935,29,25,22,7,5,12,PhD,Married,SP,0,0,0,1,1,1,0,1,0
116,11,72,3,17,46,4,1,5,Master,Married,SP,1,0,1,0,0,0,0,1,0
19,1,10,2,1,8,1,0,3,Graduation,Widow,CA,1,1,0,0,0,0,0,0,0
2,0,6,8,6,5,1,0,3,Graduation,Single,SP,1,0,0,0,0,0,0,0,0
777,30,163,0,51,122,4,4,7,PhD,Single,SP,0,1,0,0,0,0,0,0,0
6,4,9,6,36,35,2,2,3,2n Cycle,Together,SP,1,0,0,0,0,0,0,1,0
160,80,369,67,39,41,3,3,8,2n Cycle,Single,SP,0,0,0,0,0,0,0,0,0
4,12,15,19,7,12,2,0,3,Graduation,Together,IND,1,0,0,0,0,0,0,0,0
853,10,143,13,10,20,9,4,12,Master,Single,IND,0,0,0,0,0,0,0,0,0
123,164,266,227,30,174,2,4,9,Graduation,Single,AUS,0,0,0,0,0,0,0,0,0
572,8,232,23,62,17,4,3,6,Master,Married,SP,0,0,0,0,0,1,0,0,0
141,15,153,67,31,35,4,4,6,Master,Married,SP,0,0,0,0,0,0,0,0,0
492,19,110,16,12,12,6,3,10,PhD,Together,CA,1,1,0,0,0,0,0,0,0
572,8,259,34,35,80,3,5,5,PhD,Married,SP,0,0,0,0,0,0,0,0,0
93,1,21,0,4,25,2,1,4,PhD,Single,SP,1,1,0,0,0,0,0,0,0
2,8,8,6,1,9,1,0,3,Graduation,Single,SP,1,0,0,0,0,0,0,0,0
77,28,31,16,0,4,2,1,5,PhD,Married,SP,0,1,0,0,0,0,0,0,0
42,7,43,20,12,10,3,0,4,Graduation,Married,SP,1,0,0,0,0,0,0,0,0
410,73,747,76,161,30,5,5,12,PhD,Together,CA,0,0,0,0,0,0,0,0,0
22,0,13,0,0,3,1,0,3,PhD,Single,SA,1,1,0,0,0,0,0,0,0
0,0,1,2,12,5,1,0,2,Graduation,Divorced,SP,0,0,0,0,0,0,0,0,0
387,20,713,38,54,163,9,11,11,Graduation,Single,SP,0,0,0,0,0,0,0,0,0
127,4,73,15,6,11,2,1,7,Graduation,Together,SP,0,0,0,0,0,0,0,0,0
44,5,19,0,4,19,2,0,4,Graduation,Divorced,SP,1,1,0,0,0,0,0,0,0
465,71,250,93,35,62,9,2,12,Graduation,Married,SP,0,1,0,0,0,0,0,0,0
689,8,167,11,8,88,8,4,11,PhD,Married,US,0,1,0,0,0,0,0,0,0
532,21,127,26,20,20,4,2,5,PhD,Married,SP,0,0,0,0,1,0,0,0,0
983,20,389,240,50,40,3,5,13,Graduation,Together,SP,0,0,0,0,0,1,0,0,0
686,17,142,23,26,35,6,4,13,PhD,Married,SP,0,1,0,0,0,0,0,0,0
393,0,239,90,69,69,5,7,9,Master,Married,CA,0,1,0,0,0,0,0,0,0
43,4,12,8,0,27,2,1,4,Graduation,Divorced,CA,1,1,0,0,0,0,0,0,0
15,0,4,0,0,2,1,0,2,PhD,Together,SP,1,1,0,0,0,0,0,0,0
505,0,26,0,0,75,7,4,6,Graduation,Widow,GER,0,1,0,1,0,0,0,0,0
600,21,128,223,150,128,2,2,12,2n Cycle,Together,SP,1,1,0,0,0,0,0,0,0
792,86,740,67,51,17,3,5,8,PhD,Married,SA,0,0,0,0,0,0,0,0,0
293,0,87,4,11,23,7,2,5,PhD,Married,SP,1,1,0,0,0,0,0,1,0
630,26,611,44,18,54,6,6,6,2n Cycle,Single,SP,0,0,0,0,0,0,0,0,0
483,0,591,156,0,12,3,5,10,PhD,Married,SP,0,0,0,0,0,0,0,0,0
213,5,28,7,7,41,4,1,6,Graduation,Married,SP,0,1,0,0,0,0,0,0,0
458,0,24,6,4,34,6,2,8,PhD,Single,SP,0,1,0,0,0,0,0,0,0
247,161,295,210,85,47,4,7,13,Graduation,Married,CA,0,0,0,0,0,0,0,0,0
90,38,67,33,36,67,4,1,6,2n Cycle,Single,SP,0,1,0,0,0,0,0,0,0
182,2,49,17,13,20,3,1,7,PhD,Divorced,SP,0,1,0,0,0,0,0,0,0
466,0,224,119,49,99,5,3,4,Graduation,Single,US,0,0,0,0,0,0,0,0,0
243,101,405,29,40,40,4,5,6,Graduation,Together,SA,0,0,0,0,0,0,0,0,0
910,111,724,49,74,55,10,2,6,PhD,Single,IND,0,0,0,0,0,0,0,1,0
167,48,602,63,72,72,3,10,4,Master,Widow,SP,0,0,0,1,1,1,0,1,0
960,64,464,146,0,16,6,9,9,PhD,Single,SA,0,0,0,0,0,1,0,0,0
399,28,756,36,40,126,5,7,10,Graduation,Married,CA,0,0,0,0,0,0,0,0,0
1200,105,758,0,42,147,4,2,6,Master,Together,SP,0,0,0,1,1,0,0,1,0
35,3,20,4,1,20,2,0,3,Graduation,Married,SA,1,0,1,0,0,0,0,0,0
707,44,603,95,58,29,2,8,12,PhD,Married,SP,0,0,0,0,0,0,0,0,0
389,91,248,64,49,41,6,3,13,PhD,Single,SP,0,0,0,0,0,0,0,1,0
171,3,129,26,24,62,6,1,6,Master,Together,IND,1,0,0,0,0,0,0,0,0
1379,33,216,0,33,66,2,4,9,Graduation,Married,SP,0,0,0,1,1,0,0,0,0
504,23,117,179,28,44,6,5,4,Graduation,Married,SP,0,0,0,0,0,1,0,1,0
60,51,87,6,20,51,4,2,4,Graduation,Single,CA,1,0,0,0,0,0,0,0,0
224,12,48,4,12,12,6,2,4,Graduation,Together,CA,1,0,0,0,0,0,0,0,0
204,7,149,20,15,66,5,1,8,PhD,Together,SA,0,1,0,0,0,0,0,0,0
39,0,56,20,8,14,3,1,3,Graduation,Together,SA,1,0,0,0,0,0,0,0,0
39,0,56,20,8,14,3,1,3,Graduation,Together,AUS,1,0,0,0,0,0,0,0,0
3,6,5,0,2,6,0,0,3,Graduation,Married,SP,1,0,0,0,0,0,0,0,0
3,6,5,0,2,6,0,0,3,Graduation,Married,SP,1,0,0,0,0,0,0,0,0
1067,138,750,0,19,39,7,5,8,Graduation,Single,SP,0,0,0,1,1,1,0,1,0
144,2,99,7,2,30,6,1,4,PhD,Divorced,AUS,1,2,0,0,0,0,0,0,0
46,1,12,3,0,9,2,0,3,PhD,Married,SP,2,1,0,0,0,0,0,0,0
264,47,188,54,47,11,4,4,10,Master,Married,SP,0,1,0,0,0,0,0,0,0
202,5,74,11,5,14,6,1,5,Master,Together,SP,0,1,0,0,0,0,0,0,0
202,5,74,11,5,14,6,1,5,Master,Together,SA,0,1,0,0,0,0,0,0,0
101,13,76,20,18,40,3,1,6,Master,Single,SP,0,0,0,0,0,0,0,0,0
17,1,12,3,1,4,2,0,3,PhD,Divorced,CA,1,1,0,0,0,0,0,0,0
84,10,34,11,10,28,3,1,4,2n Cycle,Together,AUS,1,1,0,0,0,0,0,0,0
581,49,157,43,8,108,5,6,11,Master,Single,SP,0,1,0,1,0,0,0,0,0
952,12,180,47,12,12,5,4,9,PhD,Married,SP,0,1,0,0,0,0,0,0,0
30,3,47,19,21,42,3,2,2,Graduation,Married,SP,0,0,0,0,0,0,0,0,0
30,3,47,19,21,42,3,2,2,Graduation,Married,CA,0,0,0,0,0,0,0,0,0
47,90,94,123,103,120,9,1,5,2n Cycle,Married,CA,1,0,0,0,0,0,0,0,0
925,64,179,133,12,77,9,4,6,Graduation,Married,SA,0,1,0,0,0,0,0,0,0
965,34,586,89,86,37,3,5,8,PhD,Single,SP,0,0,1,0,0,0,0,0,0
539,6,91,8,6,97,8,2,9,Master,Married,CA,1,1,0,0,0,0,0,0,0
324,132,693,27,118,88,4,11,7,Graduation,Married,SP,0,0,0,0,0,0,0,0,0
457,4,29,0,0,9,8,1,7,Graduation,Married,SP,0,1,0,1,0,0,0,0,0
2,2,2,2,1,1,1,0,2,Master,Together,SP,1,0,0,0,0,0,0,0,0
1017,33,417,108,100,16,5,5,5,Graduation,Single,SP,0,1,0,1,1,0,0,0,0
187,81,149,25,43,91,2,2,12,Graduation,Single,US,0,0,0,0,0,0,0,0,0
9,3,15,2,3,2,2,0,3,Graduation,Single,GER,1,1,0,0,0,0,0,0,0
532,126,490,164,126,126,5,5,11,Master,Widow,AUS,0,0,0,0,1,0,0,1,0
19,3,18,3,1,0,3,0,3,PhD,Single,SP,1,0,0,0,0,0,0,0,0
99,13,66,43,8,4,4,1,5,Graduation,Together,AUS,1,0,0,0,0,0,0,0,0
14,1,7,2,1,1,2,0,2,Graduation,Single,SA,1,0,0,0,0,0,0,0,0
14,1,7,2,1,1,2,0,2,Graduation,Single,SP,1,0,0,0,0,0,0,0,0
15,6,20,4,5,20,3,1,2,Graduation,Married,SA,1,0,0,0,0,0,0,0,0
604,28,674,91,28,28,3,10,8,PhD,Single,SA,0,0,0,0,0,0,0,0,0
249,153,940,58,134,38,6,6,7,Graduation,Single,SP,0,0,0,0,0,0,0,0,0
1,3,6,3,6,15,1,1,2,Graduation,Married,AUS,1,0,0,0,0,0,0,1,0
33,87,64,175,16,74,6,1,6,Graduation,Single,GER,0,0,0,0,0,0,0,0,0
22,1,8,2,1,2,1,0,3,Graduation,Divorced,CA,1,2,0,0,0,0,0,0,0
8,0,5,0,3,6,0,0,3,Graduation,Together,SP,1,2,0,0,0,0,0,0,0
14,0,23,4,5,19,3,0,3,Graduation,Together,GER,1,0,0,0,0,0,0,1,0
1,5,8,4,8,20,2,1,2,2n Cycle,Divorced,SP,1,0,0,0,0,0,0,0,0
41,0,10,0,0,3,2,1,3,Graduation,Together,IND,1,1,0,1,0,0,0,0,0
104,12,48,4,12,5,2,2,5,Master,Divorced,CA,0,1,0,0,0,0,0,0,0
8,3,22,21,1,13,3,0,3,Graduation,Together,SA,2,0,0,0,0,0,0,0,0
111,16,37,7,9,18,3,1,5,2n Cycle,Married,SP,1,1,0,0,0,0,0,0,0
111,16,37,7,9,18,3,1,5,2n Cycle,Married,SP,1,1,0,0,0,0,0,0,0
618,15,106,20,7,45,11,2,8,PhD,Single,SP,0,0,0,1,0,0,0,0,0
6,3,14,15,7,36,3,1,2,2n Cycle,Married,AUS,1,0,0,0,0,0,0,0,0
56,0,12,0,0,18,2,0,4,PhD,Single,SP,0,1,0,0,0,0,0,0,0
267,98,606,48,70,98,3,2,6,Graduation,Divorced,SA,0,0,0,0,1,0,0,1,0
6,12,3,21,6,40,2,2,3,Basic,Single,SP,1,1,0,0,0,0,0,0,0
1039,43,204,153,58,29,2,8,12,Graduation,Married,CA,0,0,0,1,0,1,1,1,0
515,47,181,149,95,95,9,6,9,2n Cycle,Together,SP,1,1,0,0,0,0,0,0,0
293,35,179,46,59,65,8,3,7,Graduation,Widow,IND,0,1,0,0,0,0,0,0,0
41,5,129,10,3,3,4,1,4,Graduation,Single,SP,1,0,0,0,0,0,0,0,0
107,2,12,2,2,12,0,0,1,PhD,Together,CA,0,1,0,0,0,0,0,0,0
8,4,15,7,6,2,1,0,3,Graduation,Married,SP,1,0,0,0,0,0,0,0,0
4,22,11,3,7,32,3,0,3,2n Cycle,Single,SP,1,0,0,0,0,0,0,1,0
2,14,28,16,3,7,4,0,3,Graduation,Married,IND,1,0,0,0,0,0,0,0,0
45,2,26,4,1,1,3,1,3,Graduation,Married,SP,1,0,0,0,0,0,0,0,0
527,24,230,32,24,65,6,4,12,Graduation,Divorced,SA,0,1,0,0,0,0,0,0,0
12,11,10,3,12,9,2,1,3,2n Cycle,Married,IND,1,0,0,0,0,0,0,0,0
8,0,9,2,1,3,1,0,2,Graduation,Together,SP,1,0,0,0,0,0,0,0,0
59,0,12,0,0,48,2,2,2,Graduation,Single,IND,0,1,1,0,0,0,0,0,0
3,3,24,34,7,31,2,1,3,Basic,Widow,AUS,0,0,0,0,0,0,0,0,0
30,5,23,4,1,4,2,0,3,Master,Single,SA,1,0,0,0,0,0,0,0,0
35,40,111,36,40,12,3,1,7,2n Cycle,Married,SP,1,0,0,0,0,0,0,0,0
225,162,387,106,36,29,5,10,8,Graduation,Married,SP,0,1,0,0,0,0,0,0,0
9,1,24,2,1,2,3,0,3,Graduation,Divorced,SP,1,0,0,0,0,0,0,0,0
493,70,324,146,40,84,3,7,11,Graduation,Single,SP,0,0,0,0,0,0,0,0,0
493,70,324,146,40,84,3,7,11,Graduation,Single,SP,0,0,0,0,0,0,0,0,0
11,7,9,3,1,11,1,0,3,Graduation,Single,SP,1,0,0,0,0,0,0,0,0
918,10,129,13,0,129,11,3,12,2n Cycle,Divorced,CA,0,0,0,1,1,0,1,1,0
3,1,3,8,0,5,1,0,2,Graduation,Divorced,SA,1,0,0,0,0,0,0,0,0
1285,42,716,55,0,21,7,10,5,PhD,Married,SP,0,0,0,0,1,0,0,0,0
440,81,368,0,122,174,11,5,9,Graduation,Divorced,AUS,0,1,0,0,0,0,0,0,0
80,3,26,4,2,14,3,1,3,Master,Together,SP,1,1,0,0,0,0,0,0,0
691,0,69,10,0,130,2,6,3,Master,Single,SP,0,1,0,0,0,0,0,0,0
24,0,27,8,30,10,3,0,3,Graduation,Married,SP,1,2,0,0,0,0,0,0,1
6,1,7,23,4,19,1,1,2,Graduation,Married,SP,0,0,0,0,0,0,0,0,0
6,1,7,23,4,19,1,1,2,Graduation,Married,GER,0,0,0,0,0,0,0,0,0
6,1,7,23,4,19,1,1,2,Graduation,Married,SP,0,0,0,0,0,0,0,0,0
53,8,17,13,0,21,2,2,2,Graduation,Together,IND,1,1,0,0,0,0,0,0,0
650,28,353,45,42,30,4,6,11,Graduation,Together,SA,1,1,0,0,0,0,0,0,0
26,0,15,2,1,2,3,0,3,PhD,Together,SA,1,0,0,0,0,0,0,0,0
26,0,15,2,1,2,3,0,3,PhD,Together,SP,1,0,0,0,0,0,0,0,0
1168,92,408,72,129,55,5,6,7,Master,Together,SP,0,0,0,0,1,0,0,0,0
12,1,21,2,2,3,2,0,3,Graduation,Married,SA,1,1,0,0,0,0,0,0,0
31,9,27,16,9,33,1,1,4,Graduation,Single,SA,1,0,0,0,0,0,0,0,0
12,0,4,0,0,0,1,0,2,PhD,Single,SP,1,1,0,0,0,0,0,0,0
89,15,89,34,42,5,4,1,6,Graduation,Single,CA,0,1,0,0,0,0,0,0,0
255,47,573,52,32,15,5,3,6,Graduation,Divorced,SA,0,0,0,0,0,0,0,0,0
760,53,400,17,93,0,4,5,11,PhD,Single,SP,0,0,0,0,0,1,0,0,0
897,161,430,186,161,27,4,7,6,Graduation,Divorced,SP,0,0,1,0,1,1,0,1,0
897,161,430,186,161,27,4,7,6,Graduation,Divorced,SP,0,0,1,0,1,1,0,1,0
28,0,13,4,2,8,2,1,3,Master,Together,SP,1,1,0,0,0,0,0,0,0
22,3,18,0,0,11,2,0,3,Master,Divorced,SA,1,0,0,0,0,0,0,0,0
9,1,5,0,0,1,0,0,3,Graduation,Divorced,SA,2,0,0,0,0,0,0,0,0
